temperature,humidity,rainfall,AQI,age_group,location,heat_risk,dengue_risk,asthma_risk
32.73103757,61.39104988,17.61950723,163.7294843,Adult,Slum,Low,Low,High
35.51719065,100.6311406,59.29478615,111.5028428,Child,Rural,Moderate,High,Moderate
42.52107141,69.84751419,130.0450075,131.8545776,Child,Urban,High,Moderate,Moderate
30.93492814,82.34919874,23.19137061,131.5364459,Child,Rural,Low,Low,Moderate
32.18653988,48.6827029,51.25608738,99.31451678,Child,Urban,Low,Moderate,Low
40.00912427,62.53643742,0.01794353,77.44841536,Adult,Slum,High,Low,Low
31.0507628,73.53082391,10.33227458,66.96824915,Child,Urban,Low,Low,Low
25.84427561,51.57334253,62.6012182,119.3632862,Elderly,Slum,Low,Moderate,Moderate
39.5800516,59.16596675,91.98649587,107.5205197,Adult,Rural,Moderate,Moderate,Moderate
34.2483977,65.0995568,10.61748549,83.17668424,Elderly,Slum,Low,Low,Low
32.53754805,64.22806699,30.22806689,131.545286,Elderly,Slum,Low,Moderate,Moderate
35.90531371,89.54917056,2.431633467,111.8833015,Adult,Urban,Moderate,Low,Moderate
36.10175915,93.54799654,81.90681187,122.7454819,Elderly,Urban,Moderate,High,Moderate
34.17832397,73.1814003,10.02997624,85.91193475,Adult,Urban,Low,Low,Low
27.68616846,83.99115413,5.226307756,30.66884723,Elderly,Rural,Low,Low,Low
